1	1	NA	0
2	2	1	1.73322
3	3	1	2.48503
4	4	1	3.03091
5	5	1	3.50514
5	6	1	3.95641
5	7	1	4.12672
6	8	1	4.21171
6	9	1	4.33953
6	10	1	4.36316
6	11	1	4.40198
6	12	1	4.46313
6	13	1	4.66212
6	14	1	4.69897
6	15	1	4.76667
6	16	1	4.76914
6	17	1	4.84569
6	18	1	4.89162
6	19	1	5.00588
7	20	1	5.10958
7	21	1	5.35154
7	22	1	5.42094
7	23	1	5.50169
7	24	1	5.54442
7	25	1	5.79511
7	26	1	5.85701
7	27	1	5.98507
7	28	1	6.00297
8	29	1	6.06962
8	30	1	6.33707
8	31	1	6.34219
8	32	1	7.07106
9	33	1	7.18217
9	34	1	7.21406
9	35	1	7.68918
9	36	1	7.69525
9	37	1	7.78142
9	38	1	8.43747
12	39	1	11.0857
23	40	1	21.3138
73	41	14	72.1287
76	42	14	74.7041
76	43	14	75.379
80	44	14	78.9147
92	45	14	90.383
93	46	11	91.5594
94	47	13	92.3687
95	48	13	93.4471
95	49	13	93.8563
95	50	11	94.3309
98	51	13	97.5844
99	52	13	97.8143
99	53	11	98.2969
103	54	14	101.518
103	55	13	102.444
126	56	55	124.937
130	57	55	129.561
131	58	55	129.892
132	59	55	130.27
132	60	55	131.124
133	61	55	131.215
133	62	55	132.158
136	63	55	134.476
136	64	55	135.238
149	65	58	147.841
151	66	58	149.891
152	67	58	150.797
152	68	58	151.672
153	69	58	151.945
153	70	58	152.458
155	71	58	153.059
155	72	58	153.463
155	73	58	153.603
157	74	58	155.379
157	75	58	155.705
157	76	58	155.997
158	77	58	156.369
158	78	58	156.431
158	79	58	156.689
158	80	58	157.564
177	81	45	176.147
178	82	45	176.391
178	83	45	177.033
181	84	45	179.708
181	85	45	180.274
182	86	57	180.646
182	87	57	181.047
183	88	45	181.237
183	89	60	181.34
184	90	45	183.216
185	91	60	183.642
185	92	62	183.923
185	93	60	184.379
186	94	57	184.395
186	95	62	185.002
187	96	60	185.399
187	97	60	185.458
187	98	62	185.486
187	99	62	185.516
187	100	62	185.588
187	101	45	185.65
187	102	60	185.766
187	103	60	185.981
187	104	45	186.004
188	105	60	186.164
188	106	62	187.337
189	107	57	187.433
189	108	60	187.972
191	109	62	189.838
192	110	61	191.022
193	111	61	192.095
194	112	61	192.116
194	113	62	192.342
194	114	61	192.525
194	115	61	192.628
194	116	61	192.692
194	117	61	192.75
194	118	61	192.75
194	119	61	192.777
194	120	61	193.081
195	121	61	193.085
195	122	61	193.19
195	123	61	193.207
195	124	82	193.233
195	125	61	193.47
195	126	61	193.596
195	127	61	193.607
195	128	61	193.694
195	129	61	193.716
195	130	61	193.869
195	131	61	193.908
195	132	61	194.007
196	133	61	194.063
196	134	61	194.084
196	135	61	194.214
196	136	61	194.228
196	137	61	194.261
196	138	45	194.276
196	139	61	194.284
196	140	61	194.327
196	141	61	194.352
196	142	61	194.413
196	143	61	194.426
196	144	61	194.463
196	145	61	194.55
196	146	61	194.603
196	147	61	194.726
196	148	61	194.803
196	149	61	194.814
196	150	61	194.819
196	151	60	194.945
196	152	61	195.005
197	153	61	195.234
197	154	61	195.379
197	155	61	195.455
197	156	61	195.495
197	157	61	195.883
197	158	61	195.989
197	159	61	196.105
198	160	61	196.141
198	161	61	196.472
198	162	61	197.015
199	163	57	197.208
199	164	61	197.333
199	165	61	198.08
200	166	61	198.775
200	167	60	199.633
202	168	45	200.163
202	169	60	200.884
203	170	82	201.617
204	171	45	202.701
204	172	82	202.869
204	173	45	203.043
205	174	82	203.304
205	175	82	203.658
205	176	45	203.975
206	177	45	205.071
208	178	58	206.57
208	179	78	207.135
209	180	58	207.696
210	181	58	208.213
210	182	60	208.312
210	183	78	208.837
210	184	78	209.002
211	185	78	209.204
211	186	58	209.482
211	187	78	209.607
211	188	58	210.043
212	189	58	210.064
212	190	78	210.541
212	191	58	210.738
212	192	78	210.798
213	193	78	211.057
213	194	78	211.746
213	195	78	211.918
213	196	58	212.127
606	197	170	604.534
655	198	170	653.799
885	199	198	883.414
979	200	199	977.701
982	201	199	981.205
983	202	199	981.594
992	203	199	990.795
996	204	199	995.611
1229	205	204	1228.01
1252	206	204	1250.91
1259	207	204	1258.9
1328	208	204	1327.48
1378	209	208	1377.04
1402	210	208	1401.14
1405	211	208	1404.17
1407	212	208	1406.07
1408	213	208	1406.79
1412	214	208	1411.71
1415	215	208	1413.19
1419	216	208	1418.46
1551	217	215	1550.35
1572	218	215	1570.75
1617	219	218	1616.16
1619	220	218	1617.58
1622	221	218	1620.96
1626	222	218	1624.68
1626	223	218	1624.81
1626	224	218	1624.83
1630	225	218	1629.41
1635	226	218	1633.24
1656	227	220	1655.7
1657	228	220	1656.14
1658	229	220	1656.38
1659	230	220	1657.48
1659	231	220	1657.49
1659	232	220	1658.32
1661	233	220	1659.37
1661	234	221	1660.15
1666	235	220	1664.37
1666	236	220	1664.82
1667	237	220	1666.66
1668	238	220	1666.85
1669	239	220	1668.09
1679	240	233	1677.82
1680	241	233	1678.2
1682	242	233	1681.02
1683	243	233	1681.38
1683	244	233	1681.87
1683	245	233	1682.01
1684	246	233	1682.07
1684	247	233	1682.25
1684	248	233	1682.34
1684	249	233	1682.4
1684	250	233	1682.52
1684	251	233	1682.6
1684	252	233	1682.83
1685	253	233	1683.14
1685	254	233	1683.36
1685	255	233	1683.89
1685	256	233	1684.15
1686	257	233	1684.93
1686	258	233	1684.93
1688	259	233	1686.47
1688	260	216	1686.57
1688	261	233	1686.89
1690	262	227	1688.9
1691	263	205	1689.29
1691	264	216	1689.89
1691	265	216	1690.05
1693	266	205	1691.39
1693	267	216	1691.46
1693	268	205	1691.58
1693	269	216	1691.79
1694	270	216	1692.61
1694	271	227	1692.65
1694	272	205	1692.83
1694	273	216	1692.86
1694	274	216	1692.89
1694	275	216	1692.92
1695	276	205	1693.57
1695	277	227	1694
1696	278	216	1694.61
1696	279	216	1694.69
1696	280	216	1695.35
1697	281	216	1695.36
1697	282	216	1695.78
1697	283	216	1695.88
1697	284	216	1696.27
1698	285	205	1696.31
1698	286	205	1696.46
1699	287	216	1697.39
1699	288	216	1697.4
1699	289	216	1697.55
1700	290	205	1698.16
1700	291	205	1698.54
1701	292	205	1699.92
1701	293	216	1700.07
1704	294	205	1702.21
1705	295	237	1703.45
1706	296	245	1704.42
1707	297	263	1706.02
1708	298	229	1706.09
1708	299	256	1706.35
1708	300	245	1706.48
1708	301	245	1706.53
1708	302	263	1706.57
1708	303	263	1706.73
1708	304	229	1706.76
1708	305	245	1706.8
1708	306	263	1706.82
1708	307	263	1706.87
1708	308	263	1707.11
1709	309	256	1707.15
1709	310	245	1707.17
1709	311	263	1707.24
1709	312	229	1707.37
1709	313	229	1707.44
1709	314	263	1707.55
1709	315	229	1707.71
1709	316	245	1707.81
1709	317	245	1707.85
1709	318	245	1707.92
1709	319	256	1708.08
1710	320	229	1708.12
1710	321	245	1708.18
1710	322	263	1708.39
1710	323	229	1708.43
1710	324	229	1708.99
1711	325	229	1709.3
